time	intensity
69.84910264	5
69.87653748	5
69.90397232	18
69.93140716	7
69.958842	7
69.98627684	9
70.01371168	15
70.04114652	11
70.06858136	9
70.0960162	13
70.12345104	11
70.15088588	10
70.17832072	9
70.20575556	10
70.2331904	9
70.26062524	13
70.28806008	11
70.31549492	9
70.34292976	2
70.3703646	6
70.39779944	10
70.42523428	3
70.45266912	2
70.48010396	10
70.5075388	10
70.53497364	19
70.56240848	12
70.58984332	11
70.61727816	8
70.644713	11
70.67214784	9
70.69958268	18
70.72701752	6
70.75445236	6
70.7818872	7
70.80932204	12
70.83675688	8
70.86419172	14
70.89162656	13
70.9190614	9
70.94649624	7
70.97393108	7
71.00136592	8
71.02880076	8
71.0562356	9
71.08367044	10
71.11110528	3
71.13854012	7
71.16597496	8
71.1934098	10
71.22084464	14
71.24827948	10
71.27571432	14
71.30314916	11
71.330584	8
71.35801884	12
71.38545368	10
71.41288852	7
71.44032336	12
71.4677582	7
71.49519304	9
71.52262788	8
71.55006272	5
71.57749756	3
71.6049324	11
71.63236724	7
71.65980208	12
71.68723692	12
71.71467176	5
71.7421066	16
71.76954144	5
71.79697628	8
71.82441112	9
71.85184596	6
71.8792808	13
71.90671564	6
71.93415048	6
71.96158532	9
71.98902016	11
72.016455	10
72.04388984	13
72.07132468	10
72.09875952	9
72.12619436	10
72.1536292	13
72.18106404	5
72.20849888	6
72.23593372	11
72.26336856	3
72.2908034	9
72.31823824	14
72.34567308	8
72.37310792	13
72.40054276	11
72.4279776	6
72.45541244	7
72.48284728	7
72.51028212	6
72.53771696	2
72.5651518	8
72.59258664	7
72.62002148	11
72.64745632	7
72.67489116	12
72.702326	9
72.72976084	6
72.75719568	11
72.78463052	11
72.81206536	8
72.8395002	3
72.86693504	9
72.89436988	9
72.92180472	11
72.94923956	8
72.9766744	16
73.00410924	8
73.03154408	9
73.05897892	13
73.08641376	11
73.1138486	11
73.14128344	12
73.16871828	13
73.19615312	8
73.22358796	11
73.2510228	4
73.27845764	8
73.30589248	11
73.33332732	8
73.36076216	10
73.388197	7
73.41563184	9
73.44306668	11
73.47050152	11
73.49793636	10
73.5253712	8
73.55280604	9
73.58024088	5
73.60767572	6
73.63511056	11
73.6625454	8
73.68998024	13
73.71741508	8
73.74484992	8
73.77228476	10
73.7997196	10
73.82715444	10
73.85458928	14
73.88202412	5
73.90945896	9
73.936893800000007	10
73.96432864	9
73.99176348	11
74.01919832	6
74.04663316	10
74.074068	13
74.10150284	11
74.12893768	12
74.15637252	9
74.18380736	12
74.2112422	9
74.23867704	10
74.26611188	7
74.29354672	7
74.32098156	10
74.3484164	11
74.37585124	3
74.40328608	7
74.43072092	10
74.45815576	9
74.4855906	3
74.51302544	10
74.54046028	14
74.56789512	11
74.59532996	12
74.6227648	9
74.65019964	13
74.67763448	9
74.70506932	10
74.73250416	11
